StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2,Q7,Q8,Q9,Q10,Q10_4_TEXT,Q11,Q12,Q14,Q15,Q16_1,Q16_5,Q18,Q19,Q20,Q22,Q23,Q24,Q25,Q27,Q28,Q29,Q30,Q31_1,Q66_1,Q66_2,Q33,Q34,PROLIFIC_PID
2024-04-04 17:04:05,2024-04-04 17:08:38,IP Address,173.169.6.211,100,272,True,2024-04-04 17:08:38,R_1EgT3IMQzhdmue2,,,,,28.9284,-82.4921,anonymous,EN,0.8999999761581421,YES,100,Very important,65+ years old,Male,,White or Caucasian,5f5bf9beef06253d2b621fc3,,,80,20,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,90,80,20,$100 Prolific bonus,"No, when I made my decision I did not believe that my decision could have consequences involving real money",5f5bf9beef06253d2b621fc3
2024-04-04 17:05:06,2024-04-04 17:08:45,IP Address,104.182.173.151,100,219,True,2024-04-04 17:08:46,R_163dAwCDJydDxFJ,,,,,34.169,-118.3713,anonymous,EN,0.8999999761581421,YES,10,Slightly important,35-44 years old,Male,,White or Caucasian,640152774945eb00209175b4,Donate all to Against Malaria Foundation,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,60,60,,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",640152774945eb00209175b4
2024-04-04 17:06:37,2024-04-04 17:08:48,IP Address,73.14.185.142,100,131,True,2024-04-04 17:08:49,R_2ahOeeh6sLZyhmC,,,,,40.5377,-105.0546,anonymous,EN,0.8999999761581421,YES,4,Moderately important,18-24 years old,Female,,White or Caucasian,63b6dc1c233ab23db8644757,,Split donation equally among both the charities,,,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,62,60,60,$100 Prolific bonus,"No, when I made my decision I did not believe that my decision could have consequences involving real money",63b6dc1c233ab23db8644757
2024-04-04 17:07:12,2024-04-04 17:08:50,IP Address,75.109.0.8,100,98,True,2024-04-04 17:08:51,R_2xK0fZEAmjqWbZw,,,,,38.4071,-81.6737,anonymous,EN,0.699999988079071,YES,0,Moderately important,25-34 years old,Male,,White or Caucasian,5f13cd9693d2ed043a5e7c96,,,,,,,,,,,,,,,,,,,,,5f13cd9693d2ed043a5e7c96
2024-04-04 17:07:08,2024-04-04 17:08:57,IP Address,24.20.139.46,100,108,True,2024-04-04 17:08:57,R_7QYQEzkg5TDm4oa,,,,,45.3716,-122.7656,anonymous,EN,1,YES,50,Slightly important,35-44 years old,Male,,White or Caucasian,581d50e882c5aa000132ce4f,Donate all to Against Malaria Foundation,,,,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,,,,,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,86,91,,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",581d50e882c5aa000132ce4f
2024-04-04 17:06:47,2024-04-04 17:09:05,IP Address,216.49.134.144,100,137,True,2024-04-04 17:09:05,R_7JenFv4m3U3INQd,,,,,41.6835,-72.7953,anonymous,EN,0.800000011920929,YES,10,Moderately important,25-34 years old,Male,,White or Caucasian,62dbcc6f4bb8a5fd4c24da09,,,50,50,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,32,33,32,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",62dbcc6f4bb8a5fd4c24da09
2024-04-04 17:05:44,2024-04-04 17:09:25,IP Address,172.56.94.220,100,220,True,2024-04-04 17:09:26,R_5pAsg6LguK3JV94,,,,,29.522,-98.5305,anonymous,EN,1,YES,5,Slightly important,25-34 years old,Male,,Asian,5ee91afe009ed529a095019b,Donate all to Against Malaria Foundation,,,,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,,,,,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,38,31,,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",5ee91afe009ed529a095019b
2024-04-04 17:09:16,2024-04-04 17:09:32,IP Address,174.235.49.108,100,15,True,2024-04-04 17:09:32,R_5DqeIlMVc9lNckA,,,,,35.2296,-80.843,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65bbd6c6bc3559a97b37253d
2024-04-04 17:06:23,2024-04-04 17:09:34,IP Address,98.156.200.128,100,190,True,2024-04-04 17:09:35,R_5Hnu2uvdUMZBRSz,,,,,32.9103,-96.7283,anonymous,EN,1,YES,50,Moderately important,25-34 years old,Male,,Black or African American,62eff8235ccfda08200e062c,,Split donation equally among both the charities,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,59,55,49,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",62eff8235ccfda08200e062c
2024-04-04 17:06:44,2024-04-04 17:09:44,IP Address,50.4.170.69,100,179,True,2024-04-04 17:09:45,R_7qjxfURZWLM0Y1D,,,,,42.408,-83.4934,anonymous,EN,0.8999999761581421,YES,50,Slightly important,35-44 years old,Male,,White or Caucasian,660db7a0e45001b3e976309e,,,50,50,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,100,100,100,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",660db7a0e45001b3e976309e
2024-04-04 17:06:43,2024-04-04 17:09:50,IP Address,72.199.125.28,100,187,True,2024-04-04 17:09:51,R_5FzIr2AUGdJMx9n,,,,,32.7104,-117.0528,anonymous,EN,0.8999999761581421,YES,50,Extremely important,35-44 years old,Male,,White or Caucasian,5624cdb6ed6e5a0005c80822,Donate all to Against Malaria Foundation,,,,Somewhat agree,Somewhat agree,Somewhat agree,,,,,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,70,70,,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",5624cdb6ed6e5a0005c80822
2024-04-04 17:07:23,2024-04-04 17:09:52,IP Address,208.191.84.202,100,149,True,2024-04-04 17:09:52,R_1cO4d0UoZG2VWOB,,,,,33.5903,-101.9371,anonymous,EN,0.8999999761581421,YES,100,Very important,45-54 years old,Female,,Black or African American,652d461fa15fc7cb72f28e82,,Donate all to Against Malaria Foundation,,,Somewhat agree,Neither agree nor disagree,Strongly disagree,,,,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,90,99,,$100 Prolific bonus,"No, when I made my decision I did not believe that my decision could have consequences involving real money",652d461fa15fc7cb72f28e82
2024-04-04 17:03:19,2024-04-04 17:10:00,IP Address,172.56.96.142,100,400,True,2024-04-04 17:10:00,R_1WBuORk8W8q2lbS,,,,,28.0109,-82.4948,anonymous,EN,0.8999999761581421,YES,5,Slightly important,25-34 years old,Male,,White or Caucasian,5ed0091bd374190b9b04045d,,Donate all to Against Malaria Foundation,,,Strongly disagree,Somewhat disagree,Neither agree nor disagree,,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,50,60,,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",5ed0091bd374190b9b04045d
2024-04-04 17:04:31,2024-04-04 17:10:16,IP Address,66.215.196.132,100,344,True,2024-04-04 17:10:16,R_1iwAidZ2NOPyx1n,,,,,34.1354,-117.599,anonymous,EN,1,YES,10,Moderately important,55-64 years old,Male,,White or Caucasian,6123fc5fe45f1905d9e7fe29,,Split donation equally among both the charities,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,39,58,55,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",6123fc5fe45f1905d9e7fe29
2024-04-04 17:06:40,2024-04-04 17:10:17,IP Address,174.176.211.91,100,217,True,2024-04-04 17:10:18,R_397I5zdrQQrPRU5,,,,,26.3441,-80.084,anonymous,EN,0.30000001192092896,YES,50,Extremely important,35-44 years old,Female,,Black or African American,5e68667eada601000c7431cd,,Donate all to Against Malaria Foundation,,,Strongly agree,Strongly agree,Strongly agree,,,,,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,100,100,,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",5e68667eada601000c7431cd
2024-04-04 17:09:08,2024-04-04 17:10:22,IP Address,174.51.10.182,100,73,True,2024-04-04 17:10:22,R_8yjxINsbR98DbyN,,,,,39.7321,-104.9555,anonymous,EN,0.8999999761581421,YES,0,Moderately important,25-34 years old,Male,,White or Caucasian,65f0c40364b614398133bf5e,,,,,,,,,,,,,,,,,,,,,65f0c40364b614398133bf5e
2024-04-04 17:04:00,2024-04-04 17:10:22,IP Address,24.46.9.110,100,382,True,2024-04-04 17:10:23,R_532YzlYqVTUDGj7,,,,,41.328,-74.1894,anonymous,EN,1,YES,50,Very important,35-44 years old,Male,,White or Caucasian,60ebbdd7a4f2acdb9a9769e5,Donate all to Against Malaria Foundation,,,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,80,65,,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",60ebbdd7a4f2acdb9a9769e5
2024-04-04 17:06:07,2024-04-04 17:10:27,IP Address,75.115.213.116,100,260,True,2024-04-04 17:10:27,R_2CxoY9qKjpZKPJC,,,,,28.7478,-82.4993,anonymous,EN,0.8999999761581421,YES,50,Extremely important,55-64 years old,Male,,White or Caucasian,6476a42771a469ed0c63a4a5,,,50,50,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,100,100,100,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",6476a42771a469ed0c63a4a5
2024-04-04 17:09:29,2024-04-04 17:10:29,IP Address,76.235.97.225,100,59,True,2024-04-04 17:10:29,R_2cY4H6sfciSode9,,,,,43.0812,-89.3845,anonymous,EN,0.8999999761581421,YES,0,Moderately important,25-34 years old,Female,,White or Caucasian,5f4c4dd50a92c286c1972f06,,,,,,,,,,,,,,,,,,,,,5f4c4dd50a92c286c1972f06
2024-04-04 17:07:10,2024-04-04 17:10:32,IP Address,50.158.155.99,100,202,True,2024-04-04 17:10:33,R_58S4djFnmMBK9p0,,,,,35.9854,-115.1193,anonymous,EN,0.8999999761581421,YES,100,Very important,25-34 years old,Female,,White or Caucasian,660c2d941465046fccde2dc0,Donate all to Against Malaria Foundation,,,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,,,,,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,71,71,,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",660c2d941465046fccde2dc0
2024-04-04 17:09:11,2024-04-04 17:10:34,IP Address,107.131.145.149,100,82,True,2024-04-04 17:10:34,R_2IsYz4zxRlpURTl,,,,,41.4946,-90.5675,anonymous,EN,1,YES,0,Moderately important,35-44 years old,Male,,White or Caucasian,5dfe8e7bdc8535b21b18ea2f,,,,,,,,,,,,,,,,,,,,,5dfe8e7bdc8535b21b18ea2f
2024-04-04 17:07:20,2024-04-04 17:10:34,IP Address,68.35.236.186,100,193,True,2024-04-04 17:10:35,R_3QF4Ya5HZkp2aUu,,,,,30.1709,-85.5796,anonymous,EN,1,YES,50,Very important,25-34 years old,Female,,Black or African American,5f123d2f9926a1193a114e68,,,50,50,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,30,78,86,$100 Prolific bonus,"No, when I made my decision I did not believe that my decision could have consequences involving real money",5f123d2f9926a1193a114e68
2024-04-04 17:05:25,2024-04-04 17:10:38,IP Address,70.121.202.235,100,312,True,2024-04-04 17:10:39,R_11cDer94EyJKR7h,,,,,29.5443,-98.5499,anonymous,EN,1,YES,8,Extremely important,25-34 years old,Female,,White or Caucasian,60b1e0b0d3329704f19e6590,,Split donation equally among both the charities,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,35,57,73,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",60b1e0b0d3329704f19e6590
2024-04-04 17:07:18,2024-04-04 17:10:43,IP Address,45.37.77.71,100,204,True,2024-04-04 17:10:44,R_2v9ZURUBTzYxToZ,,,,,35.9145,-78.9225,anonymous,EN,1,YES,10,Extremely important,35-44 years old,Male,,White or Caucasian,614069ee33e9bf61d860d200,,,100,0,Strongly agree,Strongly agree,Strongly agree,,,,,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,80,90,,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",614069ee33e9bf61d860d200
2024-04-04 17:08:58,2024-04-04 17:10:51,IP Address,173.20.6.36,100,113,True,2024-04-04 17:10:52,R_240ezHBV8kBYXKm,,,,,44.9388,-93.6556,anonymous,EN,0.8999999761581421,YES,50,Moderately important,18-24 years old,Female,,White or Caucasian,6148f3d1074988c7852c1774,Donate all to Against Malaria Foundation,,,,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,,,,,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,46,50,,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",6148f3d1074988c7852c1774
2024-04-04 17:08:54,2024-04-04 17:10:59,IP Address,73.214.29.3,100,124,True,2024-04-04 17:10:59,R_2dIHytXYTyIdsOt,,,,,40.9958,-80.3264,anonymous,EN,1,YES,0,Extremely important,25-34 years old,Female,,Black or African American,6316212c1109a3b1bac89fe6,,,,,,,,,,,,,,,,,,,,,6316212c1109a3b1bac89fe6
2024-04-04 17:09:05,2024-04-04 17:11:09,IP Address,75.138.27.246,100,123,True,2024-04-04 17:11:09,R_510ZoCoQWYNiYKQ,,,,,33.3792,-86.6969,anonymous,EN,1,YES,0,Very important,25-34 years old,Male,,White or Caucasian,5fc1e71eff237c1f8708ef5a,,,,,,,,,,,,,,,,,,,,,5fc1e71eff237c1f8708ef5a
2024-04-04 17:07:26,2024-04-04 17:11:10,IP Address,69.222.146.52,100,224,True,2024-04-04 17:11:11,R_1LOlRbxNMqkatwy,,,,,33.454,-84.1534,anonymous,EN,0.8999999761581421,YES,65,Very important,25-34 years old,Male,,Asian,660c7907967a538303057631,,Split donation equally among both the charities,,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,74,73,74,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",660c7907967a538303057631
2024-04-04 17:08:58,2024-04-04 17:11:23,IP Address,67.184.70.159,100,145,True,2024-04-04 17:11:24,R_1nMZmMgbVJogYaX,,,,,41.7888,-88.0916,anonymous,EN,0.8999999761581421,YES,5,Moderately important,35-44 years old,Male,,White or Caucasian,5f4828b6dbc4a22da4be4d72,,,50,50,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,77,50,50,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",5f4828b6dbc4a22da4be4d72
2024-04-04 17:02:41,2024-04-04 17:11:31,IP Address,172.222.139.51,100,530,True,2024-04-04 17:11:31,R_3IY4WB0Icobfd9S,,,,,34.1413,-118.6599,anonymous,EN,1,YES,10,Very important,45-54 years old,Female,,White or Caucasian,646bbb2b727f660f5ec8f1c9,Donate all to United to Beat Malaria,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,,,,,74,,73,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",646bbb2b727f660f5ec8f1c9
2024-04-04 17:05:52,2024-04-04 17:11:31,IP Address,75.100.242.206,100,339,True,2024-04-04 17:11:32,R_53bKXD6LBPOtpap,,,,,43.8431,-121.5764,anonymous,EN,1,YES,5,Slightly important,65+ years old,Male,,White or Caucasian,5bf0c68c5fc1db0001306ab0,,Donate all to Against Malaria Foundation,,,Somewhat disagree,Strongly disagree,Neither agree nor disagree,,,,,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,10,20,,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",5bf0c68c5fc1db0001306ab0
2024-04-04 17:08:17,2024-04-04 17:11:31,IP Address,68.101.123.228,100,194,True,2024-04-04 17:11:32,R_2oITcJa59FnPZcJ,,,,,33.6914,-117.7913,anonymous,EN,1,YES,20,Very important,25-34 years old,Female,,"White or Caucasian,Asian",59bdeb96ab8d830001fe5ef1,Donate all to Against Malaria Foundation,,,,Somewhat agree,Somewhat agree,Somewhat agree,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,60,95,,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",59bdeb96ab8d830001fe5ef1
2024-04-04 17:09:54,2024-04-04 17:11:32,IP Address,38.49.92.9,100,98,True,2024-04-04 17:11:33,R_339BNsKN9i6iKCo,,,,,43.1311,-77.6053,anonymous,EN,1,YES,0,Not at all important,18-24 years old,Female,,Asian,5f2cc8cebc4bd01d61151550,,,,,,,,,,,,,,,,,,,,,5f2cc8cebc4bd01d61151550
2024-04-04 17:08:49,2024-04-04 17:11:35,IP Address,76.150.68.199,100,165,True,2024-04-04 17:11:35,R_7WdpKktq3N6s8OB,,,,,41.8733,-88.1163,anonymous,EN,0.8999999761581421,YES,0,Slightly important,25-34 years old,Male,,White or Caucasian,5d6ef023cfe0a400198f911e,,,,,,,,,,,,,,,,,,,,,5d6ef023cfe0a400198f911e
2024-04-04 16:55:42,2024-04-04 17:11:38,IP Address,207.228.36.176,100,956,True,2024-04-04 17:11:39,R_1ZpMF4JqK4qvGdb,,,,,33.9372,-84.0791,anonymous,EN,1,YES,50,Extremely important,45-54 years old,Male,,White or Caucasian,60dc4e2299f89a7ca94b2c91,,Split donation equally among both the charities,,,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,100,100,100,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",60dc4e2299f89a7ca94b2c91
2024-04-04 16:58:09,2024-04-04 17:11:42,IP Address,172.56.71.146,100,813,True,2024-04-04 17:11:43,R_3syLHrkdLoJgg5R,,,,,33.9381,-84.4633,anonymous,EN,1,YES,20,Moderately important,35-44 years old,Female,,Black or African American,5f86c71cc9ccdd0159e0668d,Donate all to United to Beat Malaria,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,,,,,25,,26,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",5f86c71cc9ccdd0159e0668d
2024-04-04 17:06:59,2024-04-04 17:11:53,IP Address,66.215.132.78,100,293,True,2024-04-04 17:11:53,R_5NU0bquoTgghSH7,,,,,39.4886,-119.7366,anonymous,EN,1,YES,50,Extremely important,35-44 years old,Female,,White or Caucasian,5e825b5b469f7498f9b9f579,,Split donation equally among both the charities,,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,100,100,100,$100 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",5e825b5b469f7498f9b9f579
